t,u,v,raw
2.397,1.2,0.578,531
2.403,1.2,0.584,538
2.408,1.2,0.587,542
2.415,1.2,0.588,543
2.416,1.2,0.586,541
2.417,1.2,0.588,543
2.42,1.2,0.591,547
2.42,1.2,0.587,542
2.42,1.2,0.588,543
2.422,1.2,0.586,541
2.423,1.2,0.587,542
2.43,1.2,0.591,547
2.431,1.2,0.586,541
2.432,1.2,0.589,545
2.433,1.2,0.597,554
2.434,1.2,0.586,541
2.435,1.2,0.591,547
2.436,1.2,0.59,546
2.437,1.2,0.591,547
2.438,1.2,0.594,550
2.439,1.2,0.598,555
2.45,1.2,0.594,550
2.451,1.2,0.594,551
2.452,1.2,0.595,552
2.453,1.2,0.597,554
2.454,1.2,0.598,556
2.455,1.2,0.596,553
2.459,1.2,0.593,549
2.46,1.2,0.599,557
2.461,1.2,0.597,554
2.462,1.2,0.597,554
2.463,1.2,0.601,559
2.464,1.2,0.598,555
2.465,1.2,0.601,559
2.466,1.2,0.597,554
2.476,1.2,0.601,559
2.477,1.2,0.601,559
2.478,1.2,0.598,555
2.479,1.2,0.599,557
2.481,1.2,0.6,558
2.488,1.2,0.598,556
2.489,1.2,0.602,560
2.49,1.2,0.604,563
2.491,1.2,0.602,560
2.492,1.2,0.598,556
2.493,1.2,0.602,560
2.494,1.2,0.602,560
2.499,1.2,0.615,576
2.5,1.2,0.602,560
2.51,1.2,0.608,567
2.511,1.2,0.602,560
2.512,1.2,0.608,567
2.521,1.2,0.606,565
2.522,1.2,0.608,567
2.523,1.2,0.604,563
2.524,1.2,0.603,562
2.525,1.2,0.611,571
2.526,1.2,0.608,567
2.527,1.2,0.606,565
2.528,1.2,0.611,571
2.529,1.2,0.602,560
2.53,1.2,0.608,567
2.531,1.2,0.612,573
2.541,1.2,0.61,570
2.542,1.2,0.614,575
2.543,1.2,0.608,567
2.544,1.2,0.61,570
2.548,1.2,0.614,575
2.549,1.2,0.614,575
2.552,1.2,0.615,576
2.553,1.2,0.617,578
2.554,1.2,0.607,566
2.559,1.2,0.615,576
2.565,1.2,0.615,576
2.566,1.2,0.617,579
2.567,1.2,0.617,579
2.568,1.2,0.617,579
2.569,1.2,0.619,581
2.57,1.2,0.615,576
2.571,1.2,0.616,577
2.572,1.2,0.615,576
2.573,1.2,0.615,576
2.574,1.2,0.614,575
2.575,1.2,0.615,576
2.585,1.2,0.619,581
2.587,1.2,0.626,589
2.597,1.2,0.626,589
2.598,1.2,0.619,581
2.599,1.2,0.624,587
2.603,1.2,0.621,583
2.604,1.2,0.63,594
2.605,1.2,0.621,583
2.606,1.2,0.629,593
2.607,1.2,0.622,585
2.608,1.2,0.625,588
2.609,1.2,0.622,585
2.61,1.2,0.619,581
2.611,1.2,0.639,605
2.612,1.2,0.616,577
2.622,1.2,0.627,591
2.623,1.2,0.627,591
2.624,1.2,0.63,594
2.625,1.2,0.627,591
2.626,1.2,0.627,591
2.627,1.2,0.628,592
2.628,1.2,0.627,591
2.629,1.2,0.632,597
2.63,1.2,0.629,593
2.637,1.2,0.628,592
2.639,1.2,0.638,604
2.639,1.2,0.634,599
2.64,1.2,0.626,589
2.641,1.2,0.631,595
2.642,1.2,0.629,593
2.643,1.2,0.628,592
2.647,1.2,0.645,613
2.648,1.2,0.628,592
2.649,1.2,0.631,595
2.65,1.2,0.631,595
2.66,1.2,0.637,603
2.663,1.2,0.631,595
2.668,1.2,0.636,602
2.673,1.2,0.633,598
2.68,1.2,0.643,610
2.681,1.2,0.639,605
2.686,1.2,0.642,609
2.687,1.2,0.64,606
2.688,1.2,0.64,607
2.689,1.2,0.64,606
2.693,1.2,0.64,607
2.694,1.2,0.64,607
2.695,1.2,0.64,607
2.696,1.2,0.642,609
2.697,1.2,0.632,597
2.698,1.2,0.633,598
2.699,1.2,0.649,618
2.7,1.2,0.645,613
2.701,1.2,0.635,600
2.711,1.2,0.645,613
2.715,1.2,0.641,608
2.717,1.2,0.641,608
2.723,1.2,0.644,611
2.736,1.2,0.649,617
2.743,1.2,0.649,618
2.744,1.2,0.649,618
2.745,1.2,0.652,621
2.746,1.2,0.65,619
2.747,1.2,0.651,620
2.748,1.2,0.653,622
2.749,1.2,0.65,619
2.75,1.2,0.653,622
2.751,1.2,0.652,621
2.752,1.2,0.654,624
2.757,1.2,0.653,623
2.759,1.2,0.654,624
2.766,1.2,0.652,621
2.771,1.2,0.657,627
2.773,1.2,0.653,623
2.779,1.2,0.654,624
2.78,1.2,0.658,629
2.781,1.2,0.656,626
2.782,1.2,0.655,625
2.785,1.2,0.655,625
2.786,1.2,0.658,629
2.787,1.2,0.657,627
2.792,1.2,0.659,630
2.793,1.2,0.657,627
2.806,1.2,0.659,630
2.807,1.2,0.656,626
2.812,1.2,0.66,631
2.818,1.2,0.656,626
2.819,1.2,0.67,643
2.82,1.2,0.659,630
2.821,1.2,0.66,631
2.822,1.2,0.658,628
2.823,1.2,0.665,637
2.824,1.2,0.666,638
2.825,1.2,0.665,637
2.826,1.2,0.663,635
2.827,1.2,0.66,631
2.828,1.2,0.663,635
2.839,1.2,0.663,635
2.844,1.2,0.667,639
2.845,1.2,0.669,642
2.846,1.2,0.667,640
2.847,1.2,0.669,642
2.865,1.2,0.672,646
2.866,1.2,0.672,645
2.868,1.2,0.667,640
2.869,1.2,0.671,644
2.869,1.2,0.667,640
2.88,1.2,0.679,654
2.881,1.2,0.676,650
2.887,1.2,0.673,647
2.889,1.2,0.68,655
2.889,1.2,0.678,653
2.89,1.2,0.68,655
2.891,1.2,0.676,650
2.894,1.2,0.679,654
2.894,1.2,0.677,652
2.9,1.2,0.673,647
2.901,1.2,0.681,656
2.902,1.2,0.678,653
2.903,1.2,0.681,656
2.904,1.2,0.673,647
2.905,1.2,0.68,655
2.906,1.2,0.676,651
2.907,1.2,0.681,656
2.908,1.2,0.675,649
2.918,1.2,0.682,658
2.919,1.2,0.681,656
2.92,1.2,0.68,655
2.921,1.2,0.681,657
2.922,1.2,0.682,658
2.925,1.2,0.681,657
2.927,1.2,0.684,660
2.928,1.2,0.68,655
2.929,1.2,0.681,656
2.93,1.2,0.686,662
2.931,1.2,0.681,656
2.94,1.2,0.684,660
2.941,1.2,0.682,658
2.942,1.2,0.684,660
2.954,1.2,0.682,658
2.961,1.2,0.688,665
2.963,1.2,0.686,663
2.963,1.2,0.69,667
2.964,1.2,0.688,665
2.971,1.2,0.686,663
2.973,1.2,0.689,666
2.973,1.2,0.688,665
2.987,1.2,0.697,676
2.994,1.2,0.69,667
2.999,1.2,0.695,674
3.0,1.2,0.696,675
3.001,1.2,0.697,676
3.003,1.2,0.696,675
3.004,1.2,0.695,673
3.004,1.2,0.695,674
3.015,1.2,0.695,673
3.016,1.2,0.698,677
3.017,1.2,0.698,677
3.018,1.2,0.698,677
3.036,1.2,0.702,682
3.037,1.2,0.696,675
3.04,1.2,0.703,683
3.04,1.2,0.703,683
3.041,1.2,0.702,682
3.041,1.2,0.699,679
3.042,1.2,0.703,683
3.047,1.2,0.704,685
3.048,1.2,0.705,686
3.051,1.2,0.699,679
3.055,1.2,0.705,686
3.056,1.2,0.704,685
3.057,1.2,0.703,683
3.058,1.2,0.707,688
3.059,1.2,0.708,689
3.06,1.2,0.707,688
3.061,1.2,0.707,688
3.062,1.2,0.707,688
3.063,1.2,0.707,688
3.064,1.2,0.708,690
3.074,1.2,0.707,688
3.075,1.2,0.708,689
3.076,1.2,0.707,688
3.077,1.2,0.708,690
3.09,1.2,0.709,691
3.091,1.2,0.713,695
3.092,1.2,0.718,702
3.093,1.2,0.707,688
3.094,1.2,0.722,706
3.099,1.2,0.714,697
3.103,1.2,0.715,698
3.105,1.2,0.708,690
3.105,1.2,0.711,693
3.106,1.2,0.718,701
3.107,1.2,0.725,710
3.108,1.2,0.708,690
3.111,1.2,0.709,691
3.113,1.2,0.712,694
3.119,1.2,0.713,695
3.132,1.2,0.708,690
3.133,1.2,0.705,686
3.136,1.2,0.713,695
3.137,1.2,0.715,698
3.138,1.2,0.718,702
3.139,1.2,0.713,696
3.14,1.2,0.716,699
3.141,1.2,0.721,705
3.142,1.2,0.718,702
3.152,1.2,0.717,700
3.153,1.2,0.724,709
3.154,1.2,0.728,714
3.155,1.2,0.718,701
3.158,1.2,0.72,704
3.159,1.2,0.722,707
3.162,1.2,0.716,699
3.164,1.2,0.72,704
3.165,1.2,0.718,702
3.165,1.2,0.718,702
3.178,1.2,0.72,704
3.18,1.2,0.719,703
3.181,1.2,0.715,698
3.181,1.2,0.724,709
3.182,1.2,0.733,720
3.183,1.2,0.708,690
3.184,1.2,0.729,715
3.191,1.2,0.727,713
3.192,1.2,0.722,706
3.193,1.2,0.704,685
3.194,1.2,0.732,719
3.195,1.2,0.726,711
3.196,1.2,0.736,724
3.197,1.2,0.707,688
3.198,1.2,0.725,710
3.199,1.2,0.718,702
3.211,1.2,0.724,709
3.212,1.2,0.733,720
3.213,1.2,0.724,709
3.216,1.2,0.727,713
3.217,1.2,0.729,715
3.227,1.2,0.733,720
3.228,1.2,0.729,715
3.229,1.2,0.722,707
3.234,1.2,0.733,720
3.24,1.2,0.733,720
3.241,1.2,0.733,720
3.242,1.2,0.733,720
3.243,1.2,0.732,719
3.244,1.2,0.731,717
3.245,1.2,0.734,721
3.246,1.2,0.733,720
3.247,1.2,0.737,725
3.248,1.2,0.731,717
3.249,1.2,0.735,722
3.25,1.2,0.738,726
3.26,1.2,0.737,725
3.261,1.2,0.734,721
3.266,1.2,0.731,718
3.267,1.2,0.732,719
3.268,1.2,0.736,723
3.269,1.2,0.733,720
3.27,1.2,0.734,721
3.271,1.2,0.736,723
3.272,1.2,0.736,723
3.273,1.2,0.739,727
3.274,1.2,0.738,726
3.275,1.2,0.738,726
3.276,1.2,0.736,723
3.287,1.2,0.739,727
3.288,1.2,0.745,734
3.295,1.2,0.739,727
3.296,1.2,0.741,729
3.297,1.2,0.745,735
3.298,1.2,0.744,733
3.299,1.2,0.737,725
3.3,1.2,0.738,726
3.312,1.2,0.744,733
3.313,1.2,0.745,735
3.314,1.2,0.742,731
3.315,1.2,0.744,733
3.318,1.2,0.743,732
3.319,1.2,0.746,736
3.32,1.2,0.744,733
3.333,1.2,0.748,738
3.338,1.2,0.749,739
3.339,1.2,0.746,736
3.34,1.2,0.747,737
3.341,1.2,0.747,737
3.342,1.2,0.749,739
3.343,1.2,0.749,739
3.344,1.2,0.752,743
3.345,1.2,0.754,745
3.346,1.2,0.746,736
3.355,1.2,0.751,742
3.356,1.2,0.737,725
3.357,1.2,0.768,763
3.358,1.2,0.745,735
3.359,1.2,0.75,741
3.37,1.2,0.752,743
3.371,1.2,0.75,741
3.372,1.2,0.75,741
3.384,1.2,0.759,752
3.385,1.2,0.757,749
3.386,1.2,0.755,747
3.387,1.2,0.757,749
3.399,1.2,0.758,750
3.404,1.2,0.759,751
3.405,1.2,0.76,753
3.41,1.2,0.764,757
3.411,1.2,0.758,750
3.412,1.2,0.759,751
3.413,1.2,0.759,752
3.414,1.2,0.759,752
3.415,1.2,0.761,754
3.416,1.2,0.759,752
3.423,1.2,0.761,754
3.425,1.2,0.76,753
3.426,1.2,0.76,753
3.426,1.2,0.76,753
3.431,1.2,0.759,752
3.437,1.2,0.759,752
3.439,1.2,0.768,763
3.445,1.2,0.761,754
3.447,1.2,0.762,755
3.454,1.2,0.77,765
3.455,1.2,0.768,762
3.456,1.2,0.765,759
3.468,1.2,0.77,765
3.47,1.2,0.765,759
3.471,1.2,0.773,768
3.475,1.2,0.773,768
3.476,1.2,0.768,763
3.477,1.2,0.764,758
3.478,1.2,0.77,765
3.479,1.2,0.768,763
3.48,1.2,0.767,761
3.481,1.2,0.764,758
3.482,1.2,0.77,765
3.483,1.2,0.768,763
3.484,1.2,0.771,766
3.495,1.2,0.773,768
3.499,1.2,0.773,769
3.5,1.2,0.768,762
3.501,1.2,0.774,770
3.502,1.2,0.774,770
3.503,1.2,0.77,765
3.504,1.2,0.773,769
3.505,1.2,0.773,769
3.508,1.2,0.781,778
3.51,1.2,0.773,769
3.511,1.2,0.764,758
3.512,1.2,0.775,771
3.512,1.2,0.772,767
3.513,1.2,0.776,772
3.524,1.2,0.776,772
3.525,1.2,0.775,771
3.526,1.2,0.773,768
3.528,1.2,0.775,771
3.529,1.2,0.777,773
3.529,1.2,0.777,774
3.53,1.2,0.777,774
3.531,1.2,0.774,770
3.532,1.2,0.777,774
3.533,1.2,0.778,775
3.534,1.2,0.781,778
3.547,1.2,0.78,777
3.552,1.2,0.782,779
3.556,1.2,0.782,779
3.557,1.2,0.783,781
3.558,1.2,0.776,772
3.559,1.2,0.782,780
3.56,1.2,0.774,770
3.561,1.2,0.782,779
3.562,1.2,0.786,784
3.563,1.2,0.785,783
3.564,1.2,0.785,783
3.565,1.2,0.782,779
3.566,1.2,0.783,781
3.576,1.2,0.777,774
3.577,1.2,0.783,781
3.578,1.2,0.778,775
3.579,1.2,0.782,779
3.58,1.2,0.784,782
3.586,1.2,0.778,775
3.591,1.2,0.786,784
3.592,1.2,0.784,782
3.593,1.2,0.786,784
3.594,1.2,0.786,784
3.595,1.2,0.783,781
3.596,1.2,0.786,784
3.597,1.2,0.786,784
3.598,1.2,0.786,784
3.599,1.2,0.782,780
3.6,1.2,0.786,785
3.61,1.2,0.786,784
3.611,1.2,0.786,785
3.612,1.2,0.786,784
3.613,1.2,0.786,785
3.614,1.2,0.786,784
3.629,1.2,0.794,794
3.63,1.2,0.789,788
3.631,1.2,0.788,787
3.632,1.2,0.791,790
3.633,1.2,0.79,789
3.634,1.2,0.789,788
3.635,1.2,0.794,794
3.636,1.2,0.788,787
3.637,1.2,0.791,791
3.638,1.2,0.791,791
3.648,1.2,0.794,794
3.649,1.2,0.793,793
3.66,1.2,0.791,791
3.665,1.2,0.795,795
3.667,1.2,0.8,801
3.667,1.2,0.789,788
3.668,1.2,0.795,795
3.677,1.2,0.799,800
3.679,1.2,0.798,799
3.685,1.2,0.801,803
3.686,1.2,0.8,802
3.687,1.2,0.801,803
3.69,1.2,0.801,803
3.692,1.2,0.796,797
3.692,1.2,0.798,799
3.693,1.2,0.8,801
3.695,1.2,0.809,813
3.702,1.2,0.796,797
3.703,1.2,0.803,805
3.704,1.2,0.796,796
3.705,1.2,0.8,801
3.706,1.2,0.798,799
3.707,1.2,0.8,802
3.708,1.2,0.796,797
3.709,1.2,0.805,807
3.71,1.2,0.803,805
3.711,1.2,0.804,806
3.721,1.2,0.808,811
3.722,1.2,0.805,807
3.723,1.2,0.802,804
3.724,1.2,0.801,803
3.725,1.2,0.806,809
3.726,1.2,0.8,802
3.727,1.2,0.804,806
3.731,1.2,0.801,803
3.732,1.2,0.804,806
3.733,1.2,0.805,807
3.734,1.2,0.807,810
3.735,1.2,0.807,810
3.736,1.2,0.805,807
3.737,1.2,0.802,804
3.747,1.2,0.806,809
3.748,1.2,0.809,813
3.749,1.2,0.818,823
3.75,1.2,0.804,806
3.751,1.2,0.806,809
3.757,1.2,0.809,812
3.758,1.2,0.804,806
3.759,1.2,0.805,807
3.76,1.2,0.819,825
3.761,1.2,0.811,815
3.762,1.2,0.808,811
3.763,1.2,0.804,806
3.764,1.2,0.812,816
3.765,1.2,0.809,813
3.766,1.2,0.813,817
3.776,1.2,0.814,818
3.777,1.2,0.809,813
3.778,1.2,0.812,816
3.782,1.2,0.811,815
3.787,1.2,0.812,816
3.789,1.2,0.809,813
3.796,1.2,0.814,819
3.797,1.2,0.814,818
3.798,1.2,0.81,814
3.799,1.2,0.812,816
3.8,1.2,0.812,816
3.801,1.2,0.812,816
3.802,1.2,0.812,816
3.803,1.2,0.812,816
3.804,1.2,0.814,818
3.805,1.2,0.815,820
3.806,1.2,0.812,816
3.817,1.2,0.812,816
3.821,1.2,0.813,817
3.822,1.2,0.818,823
3.823,1.2,0.817,822
3.824,1.2,0.816,821
3.825,1.2,0.814,818
3.826,1.2,0.814,818
3.827,1.2,0.812,816
3.828,1.2,0.818,823
3.829,1.2,0.818,823
3.83,1.2,0.818,823
3.84,1.2,0.825,832
3.841,1.2,0.818,823
3.842,1.2,0.823,830
3.843,1.2,0.814,818
3.844,1.2,0.82,826
3.845,1.2,0.819,825
3.846,1.2,0.817,822
3.847,1.2,0.82,826
3.848,1.2,0.822,828
3.849,1.2,0.819,824
3.85,1.2,0.817,822
3.861,1.2,0.822,828
3.862,1.2,0.823,830
3.863,1.2,0.821,827
3.864,1.2,0.823,829
3.868,1.2,0.821,827
3.872,1.2,0.824,831
3.873,1.2,0.823,829
3.882,1.2,0.827,834
3.883,1.2,0.818,823
3.887,1.2,0.823,830
3.888,1.2,0.823,830
3.889,1.2,0.823,830
3.89,1.2,0.821,827
3.891,1.2,0.82,826
3.892,1.2,0.825,832
3.893,1.2,0.825,832
3.894,1.2,0.825,832
3.895,1.2,0.827,834
3.896,1.2,0.823,829
3.906,1.2,0.831,839
3.912,1.2,0.823,830
3.913,1.2,0.827,834
3.914,1.2,0.828,836
3.918,1.2,0.832,841
3.919,1.2,0.831,839
3.92,1.2,0.825,832
3.921,1.2,0.826,833
3.922,1.2,0.828,835
3.923,1.2,0.828,835
3.924,1.2,0.829,837
3.925,1.2,0.828,835
3.926,1.2,0.831,839
3.927,1.2,0.83,838
3.928,1.2,0.828,836
3.939,1.2,0.828,835
3.94,1.2,0.831,839
3.941,1.2,0.825,832
3.946,1.2,0.827,834
3.947,1.2,0.832,841
3.965,1.2,0.829,837
3.968,1.2,0.834,843
3.974,1.2,0.829,837
3.975,1.2,0.838,848
3.976,1.2,0.838,848
3.977,1.2,0.838,848
3.978,1.2,0.837,846
3.979,1.2,0.834,843
3.986,1.2,0.836,845
3.987,1.2,0.838,848
3.992,1.2,0.838,848
3.994,1.2,0.837,846
3.995,1.2,0.837,847
3.995,1.2,0.837,847
4.0,1.2,0.838,848
4.005,1.2,0.838,848
4.018,1.2,0.841,851
4.02,1.2,0.839,849
4.02,1.2,0.838,848
4.028,1.2,0.838,848
4.029,1.2,0.84,850
4.03,1.2,0.838,848
4.031,1.2,0.851,863
4.032,1.2,0.847,859
4.033,1.2,0.844,855
4.034,1.2,0.84,850
4.035,1.2,0.843,854
4.036,1.2,0.842,852
4.037,1.2,0.84,850
4.038,1.2,0.839,849
4.049,1.2,0.845,856
4.05,1.2,0.842,853
4.051,1.2,0.838,848
4.052,1.2,0.838,848
4.057,1.2,0.847,859
4.058,1.2,0.85,862
4.059,1.2,0.846,858
4.06,1.2,0.849,861
4.061,1.2,0.844,855
4.062,1.2,0.844,855
4.063,1.2,0.843,854
4.064,1.2,0.843,854
4.065,1.2,0.841,851
4.066,1.2,0.849,861
4.067,1.2,0.849,861
4.077,1.2,0.85,862
4.078,1.2,0.84,850
4.079,1.2,0.851,864
4.08,1.2,0.844,855
4.081,1.2,0.842,852
4.088,1.2,0.85,862
4.089,1.2,0.844,855
4.09,1.2,0.851,864
4.091,1.2,0.85,862
4.092,1.2,0.848,860
4.093,1.2,0.851,863
4.094,1.2,0.847,859
4.095,1.2,0.846,857
4.096,1.2,0.849,861
4.097,1.2,0.855,869
4.098,1.2,0.851,863
4.108,1.2,0.85,862
4.109,1.2,0.851,864
4.11,1.2,0.849,861
4.116,1.2,0.847,859
4.117,1.2,0.855,869
4.12,1.2,0.851,863
4.121,1.2,0.853,866
4.122,1.2,0.856,870
4.123,1.2,0.851,863
4.124,1.2,0.854,867
4.124,1.2,0.853,866
4.128,1.2,0.856,870
4.129,1.2,0.854,867
4.131,1.2,0.852,865
4.131,1.2,0.854,867
4.132,1.2,0.852,865
4.134,1.2,0.85,862
4.134,1.2,0.855,869
4.145,1.2,0.855,868
4.148,1.2,0.857,871
4.149,1.2,0.859,873
4.15,1.2,0.855,869
4.151,1.2,0.859,873
4.152,1.2,0.859,873
4.153,1.2,0.857,871
4.154,1.2,0.855,869
4.155,1.2,0.857,871
4.156,1.2,0.855,869
4.157,1.2,0.857,871
4.168,1.2,0.856,870
4.169,1.2,0.855,869
4.17,1.2,0.856,870
4.171,1.2,0.86,874
4.173,1.2,0.863,878
4.174,1.2,0.862,877
4.175,1.2,0.843,854
4.176,1.2,0.86,875
4.182,1.2,0.855,868
4.183,1.2,0.86,875
4.186,1.2,0.857,871
4.187,1.2,0.864,880
4.196,1.2,0.86,874
4.197,1.2,0.86,874
4.204,1.2,0.855,868
4.209,1.2,0.862,877
4.21,1.2,0.877,895
4.212,1.2,0.862,877
4.213,1.2,0.857,871
4.213,1.2,0.864,879
4.214,1.2,0.864,879
4.217,1.2,0.87,887
4.219,1.2,0.864,880
4.219,1.2,0.866,882
4.22,1.2,0.862,877
4.221,1.2,0.864,880
4.222,1.2,0.866,882
4.232,1.2,0.866,882
4.233,1.2,0.864,880
4.234,1.2,0.864,880
4.235,1.2,0.867,883
4.241,1.2,0.857,871
4.242,1.2,0.864,880
4.243,1.2,0.864,880
4.244,1.2,0.865,881
4.245,1.2,0.864,879
4.248,1.2,0.84,850
4.252,1.2,0.866,882
4.253,1.2,0.873,890
4.254,1.2,0.867,883
4.255,1.2,0.868,884
4.256,1.2,0.866,882
4.257,1.2,0.864,880
4.258,1.2,0.868,884
4.259,1.2,0.864,880
4.26,1.2,0.867,883
4.27,1.2,0.869,886
4.275,1.2,0.868,884
4.276,1.2,0.873,890
4.277,1.2,0.868,884
4.278,1.2,0.874,892
4.283,1.2,0.876,894
4.296,1.2,0.878,896
4.297,1.2,0.877,895
4.298,1.2,0.876,894
4.299,1.2,0.875,893
4.3,1.2,0.874,891
4.301,1.2,0.875,893
4.302,1.2,0.874,892
4.303,1.2,0.873,890
4.304,1.2,0.87,887
4.305,1.2,0.874,891
4.316,1.2,0.88,899
4.317,1.2,0.877,895
4.323,1.2,0.876,894
4.324,1.2,0.874,891
4.325,1.2,0.88,899
4.326,1.2,0.876,894
4.327,1.2,0.877,895
4.328,1.2,0.874,891
4.329,1.2,0.87,887
4.33,1.2,0.874,891
4.331,1.2,0.875,893
4.332,1.2,0.875,893
4.333,1.2,0.874,891
4.343,1.2,0.875,893
4.344,1.2,0.877,895
4.345,1.2,0.874,891
4.357,1.2,0.88,899
4.358,1.2,0.882,901
4.359,1.2,0.88,899
4.36,1.2,0.885,905
4.361,1.2,0.878,897
4.362,1.2,0.882,901
4.363,1.2,0.878,897
4.364,1.2,0.878,897
4.367,1.2,0.882,901
4.369,1.2,0.88,899
4.369,1.2,0.879,898
4.37,1.2,0.878,897
4.371,1.2,0.878,896
4.381,1.2,0.887,908
4.382,1.2,0.88,899
4.383,1.2,0.883,902
4.384,1.2,0.883,903
4.389,1.2,0.883,902
4.391,1.2,0.887,907
4.398,1.2,0.887,907
4.4,1.2,0.885,905
4.406,1.2,0.887,908
4.411,1.2,0.888,909
4.412,1.2,0.889,910
4.413,1.2,0.883,902
4.418,1.2,0.882,901
4.424,1.2,0.887,907
4.425,1.2,0.891,912
4.426,1.2,0.891,912
4.427,1.2,0.883,903
4.428,1.2,0.889,910
4.429,1.2,0.89,911
4.43,1.2,0.887,907
4.431,1.2,0.888,909
4.432,1.2,0.886,906
4.433,1.2,0.885,905
4.434,1.2,0.891,912
4.445,1.2,0.887,907
4.446,1.2,0.89,911
4.447,1.2,0.891,912
4.448,1.2,0.891,912
4.449,1.2,0.891,912
4.45,1.2,0.889,910
4.452,1.2,0.892,913
4.465,1.2,0.89,911
4.466,1.2,0.893,915
4.469,1.2,0.891,912
4.47,1.2,0.891,912
4.471,1.2,0.891,912
4.472,1.2,0.892,913
4.473,1.2,0.893,915
4.474,1.2,0.89,911
4.475,1.2,0.891,912
4.476,1.2,0.892,913
4.477,1.2,0.891,912
4.478,1.2,0.891,912
4.488,1.2,0.891,912
4.49,1.2,0.893,915
4.491,1.2,0.891,912
4.498,1.2,0.892,913
4.501,1.2,0.895,917
4.514,1.2,0.892,913
4.515,1.2,0.897,919
4.516,1.2,0.892,914
4.521,1.2,0.893,915
4.526,1.2,0.9,923
4.527,1.2,0.903,927
4.528,1.2,0.892,914
4.529,1.2,0.897,919
4.53,1.2,0.897,919
4.531,1.2,0.895,917
4.532,1.2,0.9,923
4.533,1.2,0.897,919
4.534,1.2,0.898,921
4.535,1.2,0.899,922
4.546,1.2,0.897,920
4.549,1.2,0.897,919
4.551,1.2,0.899,922
4.552,1.2,0.898,921
4.553,1.2,0.899,922
4.567,1.2,0.903,927
4.574,1.2,0.902,926
4.575,1.2,0.898,921
4.578,1.2,0.906,931
4.585,1.2,0.902,926
4.59,1.2,0.898,921
4.591,1.2,0.901,924
4.592,1.2,0.903,927
4.593,1.2,0.908,933
4.594,1.2,0.908,933
4.595,1.2,0.902,926
4.596,1.2,0.907,932
4.597,1.2,0.904,928
4.598,1.2,0.908,933
4.599,1.2,0.906,931
4.609,1.2,0.907,932
4.61,1.2,0.905,929
4.611,1.2,0.906,930
4.614,1.2,0.908,933
4.619,1.2,0.901,925
4.62,1.2,0.912,938
4.621,1.2,0.9,923
4.622,1.2,0.906,931
4.623,1.2,0.903,927
4.624,1.2,0.91,935
4.635,1.2,0.911,937
4.636,1.2,0.906,930
4.637,1.2,0.906,931
4.638,1.2,0.904,928
4.639,1.2,0.906,931
4.64,1.2,0.912,938
4.641,1.2,0.905,929
4.642,1.2,0.908,933
4.643,1.2,0.904,928
4.65,1.2,0.908,933
4.651,1.2,0.909,934
4.656,1.2,0.91,936
4.657,1.2,0.909,934
4.658,1.2,0.912,938
4.659,1.2,0.91,935
4.661,1.2,0.91,935
4.662,1.2,0.91,936
4.662,1.2,0.917,944
4.663,1.2,0.891,912
4.664,1.2,0.91,935
4.665,1.2,0.913,939
4.675,1.2,0.917,944
4.678,1.2,0.915,941
4.684,1.2,0.912,938
4.685,1.2,0.901,925
4.686,1.2,0.918,945
4.687,1.2,0.915,942
4.688,1.2,0.916,943
4.689,1.2,0.917,944
4.69,1.2,0.916,943
4.691,1.2,0.917,944
4.692,1.2,0.917,944
4.693,1.2,0.915,941
4.694,1.2,0.913,939
4.704,1.2,0.917,944
4.705,1.2,0.917,944
4.706,1.2,0.917,944
4.707,1.2,0.915,941
4.711,1.2,0.915,942
4.712,1.2,0.917,944
4.713,1.2,0.918,945
4.714,1.2,0.917,944
4.715,1.2,0.915,942
4.716,1.2,0.919,946
4.717,1.2,0.917,944
4.718,1.2,0.919,946
4.728,1.2,0.909,934
4.729,1.2,0.919,946
4.73,1.2,0.92,947
4.731,1.2,0.921,949
4.732,1.2,0.916,943
4.733,1.2,0.918,945
4.734,1.2,0.918,945
4.739,1.2,0.921,949
4.74,1.2,0.917,944
4.743,1.2,0.917,944
4.748,1.2,0.912,938
4.749,1.2,0.92,947
4.75,1.2,0.92,947
4.751,1.2,0.917,944
4.756,1.2,0.917,944
4.762,1.2,0.92,947
4.763,1.2,0.921,949
4.764,1.2,0.917,944
4.765,1.2,0.922,950
4.766,1.2,0.922,950
4.767,1.2,0.919,946
4.768,1.2,0.917,944
4.769,1.2,0.92,947
4.77,1.2,0.922,950
4.771,1.2,0.92,948
4.781,1.2,0.933,963
4.784,1.2,0.922,950
4.785,1.2,0.93,960
4.791,1.2,0.919,946
4.793,1.2,0.926,955
4.793,1.2,0.924,952
4.797,1.2,0.926,955
4.798,1.2,0.934,965
4.8,1.2,0.929,958
4.801,1.2,0.925,954
4.801,1.2,0.925,954
4.802,1.2,0.921,949
4.804,1.2,0.928,957
4.805,1.2,0.925,954
4.806,1.2,0.924,953
4.807,1.2,0.924,953
4.809,1.2,0.928,957
4.81,1.2,0.925,954
4.814,1.2,0.921,949
4.815,1.2,0.929,958
4.816,1.2,0.942,975
4.826,1.2,0.929,959
4.827,1.2,0.923,951
4.832,1.2,0.92,947
4.833,1.2,0.923,951
4.838,1.2,0.93,960
4.842,1.2,0.929,959
4.843,1.2,0.932,962
4.844,1.2,0.925,954
4.845,1.2,0.926,955
